Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;SJH;SJD;SJA;VCH;VCD;VCA
13.02.2021;Union Berlin;Schalke 04;0;0;D;175;36;50;175;375;475;;;;18;36;46;;;;;;;175;36;48;;;;175;375;45
14.02.2021;Ein Frankfurt;FC Koln;2;0;H;145;45;70;148;45;65;;;;15;46;60;;;;;;;147;42;70;;;;145;46;60
14.02.2021;Wolfsburg;M'gladbach;0;0;D;237;35;29;25;36;27;;;;25;345;28;;;;;;;245;35;275;;;;24;35;27
15.02.2021;Bayern Munich;Bielefeld;3;3;D;11;90;210;115;85;160;;;;117;80;150;;;;;;;115;75;170;;;;113;85;150
19.02.2021;Bielefeld;Wolfsburg;0;3;A;55;375;165;525;38;167;;;;48;375;173;;;;;;;525;375;165;;;;50;38;165
20.02.2021;Ein Frankfurt;Bayern Munich;2;1;H;40;433;175;40;433;175;;;;38;43;18;;;;;;;40;42;175;;;;36;45;175
20.02.2021;FC Koln;Stuttgart;0;1;A;35;36;205;35;36;205;;;;35;355;205;;;;;;;34;36;205;;;;325;36;205
20.02.2021;Freiburg;Union Berlin;0;1;A;24;32;31;245;31;31;;;;245;315;305;;;;;;;245;30;31;;;;238;33;29
20.02.2021;M'gladbach;Mainz;1;2;A;161;40;525;165;41;50;;;;17;39;48;;;;;;;165;38;525;;;;165;41;45
20.02.2021;Schalke 04;Dortmund;0;4;A;90;575;13;925;525;133;;;;825;575;133;;;;;;;95;525;132;;;;85;575;129
21.02.2021;Augsburg;Leverkusen;1;1;D;55;40;161;55;40;162;;;;525;40;165;;;;;;;525;375;165;;;;48;40;165
21.02.2021;Hertha;RB Leipzig;0;3;A;525;39;165;475;39;172;;;;50;40;167;;;;;;;50;38;167;;;;475;40;165
21.02.2021;Hoffenheim;Werder Bremen;4;0;H;205;36;35;205;36;35;;;;21;36;34;;;;;;;21;36;33;;;;20;37;33
26.02.2021;Werder Bremen;Ein Frankfurt;2;1;H;433;38;175;42;39;18;;;;44;365;18;;;;;;;433;37;178;;;;44;375;18
27.02.2021;Bayern Munich;FC Koln;5;1;H;116;75;150;119;725;135;;;;12;75;130;;;;;;;117;75;150;;;;117;80;130
27.02.2021;Dortmund;Bielefeld;3;0;H;118;70;150;12;675;140;;;;12;70;130;;;;;;;12;65;150;;;;118;70;130
27.02.2021;Stuttgart;Schalke 04;5;1;H;145;45;65;15;45;625;;;;157;45;55;;;;;;;15;44;60;;;;15;45;60
27.02.2021;Wolfsburg;Hertha;2;0;H;17;40;475;17;40;475;;;;175;38;46;;;;;;;173;38;46;;;;17;40;45
27.02.2021;RB Leipzig;M'gladbach;3;2;H;16;42;525;16;425;525;;;;163;41;525;;;;;;;163;40;50;;;;162;42;50
28.02.2021;Union Berlin;Hoffenheim;1;1;D;237;35;29;235;35;295;;;;24;335;30;;;;;;;235;33;30;;;;238;34;29
28.02.2021;Mainz;Augsburg;0;1;A;20;36;36;205;36;35;;;;21;35;345;;;;;;;205;35;35;;;;205;35;35
28.02.2021;Leverkusen;Freiburg;1;2;A;18;36;45;183;36;45;;;;185;37;41;;;;;;;18;36;44;;;;183;375;40
05.03.2021;Schalke 04;Mainz;0;0;D;36;36;20;34;36;21;;;;33;345;22;;;;;;;34;34;21;;;;35;36;205
06.03.2021;Ein Frankfurt;Stuttgart;1;1;D;195;375;375;187;39;39;;;;195;375;37;;;;;;;191;36;38;;;;191;40;35
06.03.2021;Freiburg;RB Leipzig;0;3;A;50;40;166;50;40;167;;;;50;40;165;;;;;;;50;39;165;;;;48;40;167
06.03.2021;Hertha;Augsburg;2;1;H;19;35;41;195;35;40;;;;197;34;395;;;;;;;195;34;40;;;;193;35;39
06.03.2021;Hoffenheim;Wolfsburg;2;1;H;29;34;24;30;35;23;;;;295;345;24;;;;;;;29;34;235;;;;28;36;238
06.03.2021;M'gladbach;Leverkusen;0;1;A;255;36;26;27;35;255;;;;265;345;26;;;;;;;26;34;262;;;;255;36;255
06.03.2021;Bayern Munich;Dortmund;4;2;H;165;45;45;165;425;475;;;;165;42;49;;;;;;;163;433;46;;;;165;45;433
07.03.2021;FC Koln;Werder Bremen;1;1;D;29;325;25;285;31;265;;;;295;305;26;;;;;;;288;30;262;;;;288;31;255
07.03.2021;Bielefeld;Union Berlin;0;0;D;40;35;19;39;34;20;;;;40;335;197;;;;;;;40;32;20;;;;38;34;20
10.03.2021;Bielefeld;Werder Bremen;0;2;A;33;33;22;31;33;235;;;;335;315;23;;;;;;;33;31;23;;;;325;325;225
12.03.2021;Augsburg;M'gladbach;3;1;H;40;38;185;42;37;185;;;;42;36;19;;;;;;;42;36;183;;;;42;375;185
13.03.2021;Mainz;Freiburg;1;0;H;255;35;262;265;325;275;;;;265;325;27;;;;;;;26;33;27;;;;26;33;27
13.03.2021;Union Berlin;FC Koln;2;1;H;19;35;42;195;34;41;;;;195;335;41;;;;;;;195;33;42;;;;191;34;41
13.03.2021;Werder Bremen;Bayern Munich;1;3;A;100;65;125;100;65;126;;;;100;625;127;;;;;;;100;65;125;;;;100;65;125
13.03.2021;Wolfsburg;Schalke 04;5;0;H;133;525;90;134;50;95;;;;135;50;95;;;;;;;132;50;95;;;;133;525;90
13.03.2021;Dortmund;Hertha;2;0;H;15;45;60;148;46;65;;;;15;45;60;;;;;;;147;45;65;;;;15;46;575
14.03.2021;Leverkusen;Bielefeld;1;2;A;136;475;90;136;525;775;;;;137;49;80;;;;;;;136;48;85;;;;136;50;80
14.03.2021;RB Leipzig;Ein Frankfurt;1;1;D;18;38;42;18;38;433;;;;18;395;42;;;;;;;178;37;433;;;;18;39;40
14.03.2021;Stuttgart;Hoffenheim;2;0;H;245;36;27;24;37;275;;;;245;375;265;;;;;;;245;36;27;;;;245;375;263
19.03.2021;Bielefeld;RB Leipzig;0;1;A;90;475;133;85;50;136;;;;875;48;137;;;;;;;95;48;133;;;;85;50;136
20.03.2021;Bayern Munich;Stuttgart;4;0;H;12;70;110;122;70;110;;;;125;70;100;;;;;;;122;70;100;;;;122;70;100
20.03.2021;Ein Frankfurt;Union Berlin;5;2;H;185;40;38;183;38;42;;;;185;37;41;;;;;;;183;36;42;;;;183;375;40
20.03.2021;FC Koln;Dortmund;2;2;D;80;475;14;65;475;145;;;;675;49;143;;;;;;;70;46;142;;;;70;48;14
20.03.2021;Werder Bremen;Wolfsburg;1;2;A;45;36;18;44;35;185;;;;43;36;183;;;;;;;42;35;185;;;;40;37;185
20.03.2021;Schalke 04;M'gladbach;0;3;A;75;45;144;65;45;148;;;;575;45;153;;;;;;;70;44;144;;;;65;475;145
21.03.2021;Hoffenheim;Mainz;1;2;A;19;375;38;187;37;41;;;;195;375;375;;;;;;;191;36;39;;;;19;375;375
21.03.2021;Hertha;Leverkusen;3;0;H;34;36;205;35;36;205;;;;35;35;21;;;;;;;34;35;21;;;;34;35;21
21.03.2021;Freiburg;Augsburg;2;0;H;195;34;40;20;36;37;;;;195;355;39;;;;;;;195;34;39;;;;193;36;38
03.04.2021;Augsburg;Hoffenheim;2;1;H;36;38;19;37;375;195;;;;355;36;205;;;;;;;37;36;195;;;;35;375;195
03.04.2021;Dortmund;Ein Frankfurt;1;2;A;172;42;42;178;40;425;;;;185;385;395;;;;;;;175;39;433;;;;18;40;40
03.04.2021;Leverkusen;Schalke 04;2;1;H;122;65;120;122;675;125;;;;127;625;95;;;;;;;122;60;130;;;;122;65;115
03.04.2021;Mainz;Bielefeld;1;1;D;172;36;475;18;37;45;;;;183;355;46;;;;;;;18;35;45;;;;18;36;44
03.04.2021;Wolfsburg;FC Koln;1;0;H;15;433;60;155;42;60;;;;153;42;625;;;;;;;152;40;65;;;;153;42;60
03.04.2021;RB Leipzig;Bayern Munich;0;1;A;27;38;237;28;375;235;;;;28;355;245;;;;;;;27;36;24;;;;27;375;238
03.04.2021;M'gladbach;Freiburg;2;1;H;175;40;41;178;39;433;;;;183;385;41;;;;;;;178;38;42;;;;18;39;40
04.04.2021;Stuttgart;Werder Bremen;1;0;H;19;36;40;195;36;39;;;;195;36;39;;;;;;;195;35;38;;;;193;36;38
04.04.2021;Union Berlin;Hertha;1;1;D;24;33;287;25;325;29;;;;25;32;295;;;;;;;25;32;29;;;;245;325;288
09.04.2021;Bielefeld;Freiburg;1;0;H;287;33;245;29;325;25;;;;29;31;26;;;;;;;29;325;245;;;;29;325;25
10.04.2021;Bayern Munich;Union Berlin;1;1;D;144;475;65;145;475;675;;;;153;46;575;;;;;;;142;44;75;;;;145;475;60
10.04.2021;Ein Frankfurt;Wolfsburg;4;3;H;237;35;29;24;34;295;;;;24;34;29;;;;;;;235;34;29;;;;238;35;288
10.04.2021;Hertha;M'gladbach;2;2;D;32;35;22;31;36;22;;;;315;345;225;;;;;;;31;35;22;;;;30;35;225
10.04.2021;Werder Bremen;RB Leipzig;1;4;A;80;475;14;65;475;145;;;;775;47;14;;;;;;;75;45;142;;;;75;475;14
10.04.2021;Stuttgart;Dortmund;2;3;A;40;38;183;40;39;185;;;;38;40;185;;;;;;;40;38;183;;;;37;40;185
11.04.2021;Schalke 04;Augsburg;1;0;H;32;34;225;325;35;22;;;;32;33;23;;;;;;;33;325;225;;;;32;33;225
11.04.2021;FC Koln;Mainz;2;3;A;30;33;24;295;33;245;;;;30;325;245;;;;;;;29;325;245;;;;29;33;24
12.04.2021;Hoffenheim;Leverkusen;0;0;D;287;36;23;295;36;23;;;;285;355;24;;;;;;;28;36;235;;;;275;36;24
16.04.2021;RB Leipzig;Hoffenheim;0;0;D;136;525;75;136;525;775;;;;14;50;75;;;;;;;14;475;75;;;;14;50;75
17.04.2021;Augsburg;Bielefeld;0;0;D;245;33;29;24;33;30;;;;25;315;295;;;;;;;245;31;30;;;;245;325;29
17.04.2021;Freiburg;Schalke 04;4;0;H;165;42;475;17;40;475;;;;17;385;49;;;;;;;167;38;50;;;;167;40;48
17.04.2021;M'gladbach;Ein Frankfurt;4;0;H;25;36;26;255;36;265;;;;26;365;25;;;;;;;255;36;255;;;;25;375;255
17.04.2021;Union Berlin;Stuttgart;2;1;H;22;35;31;23;34;31;;;;23;335;32;;;;;;;23;33;31;;;;225;34;31
17.04.2021;Wolfsburg;Bayern Munich;2;3;A;35;40;19;39;39;187;;;;385;40;185;;;;;;;375;37;191;;;;35;40;19
17.04.2021;Leverkusen;FC Koln;3;0;H;161;39;55;162;40;55;;;;165;395;525;;;;;;;162;37;58;;;;162;40;50
18.04.2021;Dortmund;Werder Bremen;4;1;H;136;525;70;14;50;75;;;;14;525;725;;;;;;;14;48;75;;;;136;50;75
20.04.2021;FC Koln;RB Leipzig;2;1;H;80;475;14;775;475;14;;;;725;47;143;;;;;;;75;46;14;;;;75;50;14
20.04.2021;Bayern Munich;Leverkusen;2;0;H;14;50;70;144;50;65;;;;147;50;60;;;;;;;14;50;70;;;;145;50;60
20.04.2021;Bielefeld;Schalke 04;1;0;H;172;36;525;175;36;50;;;;175;36;50;;;;;;;173;35;50;;;;173;375;50
20.04.2021;Ein Frankfurt;Augsburg;2;0;H;144;475;70;144;45;75;;;;145;49;625;;;;;;;14;475;75;;;;14;50;75
21.04.2021;Dortmund;Union Berlin;2;0;H;15;433;65;155;44;575;;;;155;44;575;;;;;;;15;433;60;;;;153;45;55
21.04.2021;Hoffenheim;M'gladbach;3;2;H;31;375;215;31;38;215;;;;31;365;22;;;;;;;30;35;225;;;;30;375;22
21.04.2021;Stuttgart;Wolfsburg;1;3;A;34;38;20;33;37;21;;;;335;375;205;;;;;;;32;36;215;;;;325;375;205
21.04.2021;Werder Bremen;Mainz;0;1;A;31;325;237;30;33;24;;;;31;33;235;;;;;;;30;31;245;;;;30;34;23
23.04.2021;Augsburg;FC Koln;2;3;A;287;33;245;285;33;25;;;;29;32;255;;;;;;;288;32;25;;;;288;33;25
24.04.2021;Freiburg;Hoffenheim;1;1;D;27;35;245;28;35;245;;;;275;345;25;;;;;;;275;35;245;;;;275;36;245
24.04.2021;Mainz;Bayern Munich;2;1;H;90;55;13;925;575;13;;;;80;60;133;;;;;;;90;55;13;;;;90;60;13
24.04.2021;Union Berlin;Werder Bremen;3;1;H;185;34;45;187;36;42;;;;19;345;42;;;;;;;188;34;42;;;;187;35;42
24.04.2021;Wolfsburg;Dortmund;0;2;A;30;375;215;31;40;21;;;;31;385;215;;;;;;;31;375;215;;;;31;39;21
24.04.2021;Leverkusen;Ein Frankfurt;3;1;H;215;39;287;235;36;29;;;;225;375;29;;;;;;;23;36;288;;;;225;38;288
25.04.2021;RB Leipzig;Stuttgart;2;0;H;136;55;70;14;525;70;;;;14;525;70;;;;;;;138;48;80;;;;136;525;70
25.04.2021;M'gladbach;Bielefeld;5;0;H;16;42;525;157;38;65;;;;163;40;55;;;;;;;16;38;58;;;;16;42;525
03.05.2021;Mainz;Hertha;1;1;D;245;325;29;235;36;275;;;;245;345;285;;;;;;;238;34;288;;;;238;35;288
06.05.2021;Hertha;Freiburg;3;0;H;20;35;36;205;36;35;;;;20;36;36;;;;;;;191;37;37;;;;20;36;35
07.05.2021;Stuttgart;Augsburg;2;1;H;22;35;31;225;34;32;;;;225;345;32;;;;;;;215;33;34;;;;225;35;313
08.05.2021;Dortmund;RB Leipzig;3;2;H;215;375;31;205;38;33;;;;225;355;305;;;;;;;21;36;325;;;;21;375;313
08.05.2021;Hoffenheim;Schalke 04;4;2;H;12;70;130;122;675;125;;;;125;675;120;;;;;;;122;60;130;;;;12;70;120
08.05.2021;Werder Bremen;Leverkusen;0;0;D;433;375;18;425;38;18;;;;43;38;18;;;;;;;42;37;18;;;;41;38;18
08.05.2021;Wolfsburg;Union Berlin;3;0;H;175;375;475;178;38;44;;;;177;375;46;;;;;;;175;36;475;;;;175;375;45
08.05.2021;Bayern Munich;M'gladbach;6;0;H;133;575;75;136;525;775;;;;137;575;70;;;;;;;135;525;75;;;;133;55;75
09.05.2021;FC Koln;Freiburg;1;4;A;20;36;36;205;38;34;;;;205;36;35;;;;;;;20;36;35;;;;20;37;35
09.05.2021;Ein Frankfurt;Mainz;1;1;D;175;42;40;18;41;40;;;;185;40;38;;;;;;;178;40;40;;;;175;42;40
09.05.2021;Hertha;Bielefeld;0;0;D;183;36;433;187;37;41;;;;185;37;41;;;;;;;191;35;40;;;;187;36;40
12.05.2021;Schalke 04;Hertha;1;2;A;70;45;144;65;46;148;;;;675;46;145;;;;;;;70;44;144;;;;65;475;144
15.05.2021;Augsburg;Werder Bremen;2;0;H;245;325;30;265;30;295;;;;255;315;29;;;;;;;255;31;288;;;;245;33;288
15.05.2021;Bielefeld;Hoffenheim;1;1;D;262;375;24;275;37;24;;;;265;365;25;;;;;;;262;35;255;;;;263;36;25
15.05.2021;Freiburg;Bayern Munich;2;2;D;100;525;13;875;60;13;;;;80;575;133;;;;;;;85;55;132;;;;80;60;13
15.05.2021;Hertha;FC Koln;0;0;D;25;34;28;25;33;285;;;;26;325;28;;;;;;;255;32;28;;;;25;34;275
15.05.2021;Leverkusen;Union Berlin;1;1;D;183;38;39;18;38;425;;;;19;365;41;;;;;;;185;37;40;;;;183;375;40
15.05.2021;M'gladbach;Stuttgart;1;2;A;16;45;475;165;45;45;;;;163;46;46;;;;;;;162;44;46;;;;16;46;46
15.05.2021;Schalke 04;Ein Frankfurt;4;3;H;130;70;12;110;70;122;;;;120;70;122;;;;;;;120;65;122;;;;115;70;12
16.05.2021;Mainz;Dortmund;1;3;A;60;50;144;675;50;142;;;;625;525;143;;;;;;;65;475;144;;;;60;50;144
16.05.2021;RB Leipzig;Wolfsburg;2;2;D;21;35;34;22;34;33;;;;225;345;31;;;;;;;22;33;33;;;;215;35;32
22.05.2021;Bayern Munich;Augsburg;5;2;H;112;90;170;112;95;210;;;;115;875;150;;;;;;;111;90;190;;;;11;105;180
22.05.2021;Dortmund;Leverkusen;3;1;H;15;45;60;157;46;50;;;;153;50;50;;;;;;;152;45;55;;;;15;50;50
22.05.2021;Ein Frankfurt;Freiburg;3;1;H;20;433;31;21;433;29;;;;205;42;305;;;;;;;205;40;31;;;;205;42;30
22.05.2021;FC Koln;Schalke 04;1;0;H;133;55;85;135;55;775;;;;137;575;725;;;;;;;133;55;80;;;;133;575;75
22.05.2021;Hoffenheim;Hertha;2;1;H;19;38;38;191;40;36;;;;195;41;35;;;;;;;191;38;36;;;;191;42;34
22.05.2021;Stuttgart;Bielefeld;0;2;A;237;375;275;24;38;27;;;;25;385;255;;;;;;;24;375;262;;;;238;39;263
22.05.2021;Union Berlin;RB Leipzig;2;1;H;30;375;22;295;39;22;;;;295;385;22;;;;;;;29;37;225;;;;288;39;22
22.05.2021;Werder Bremen;M'gladbach;2;4;A;27;40;237;265;375;245;;;;255;375;255;;;;;;;262;37;245;;;;26;39;238
22.05.2021;Wolfsburg;Mainz;2;3;A;16;42;525;165;433;475;;;;165;44;46;;;;;;;165;42;475;;;;162;45;46
13.08.2021;M'gladbach;Bayern Munich;1;1;D;433;45;166;45;433;167;;;;42;44;17;;;;;;;44;45;163;;;;433;45;167
14.08.2021;Augsburg;Hoffenheim;0;4;A;32;375;21;325;35;21;;;;31;37;22;;;;;;;32;35;215;;;;30;375;215
14.08.2021;Bielefeld;Freiburg;0;0;D;28;34;25;275;32;255;;;;295;325;25;;;;;;;288;32;25;;;;28;34;245
14.08.2021;Stuttgart;Greuther Furth;5;1;H;183;40;40;183;39;41;;;;185;39;39;;;;;;;18;39;40;;;;183;39;39
14.08.2021;Union Berlin;Leverkusen;1;1;D;275;34;255;275;34;255;;;;275;335;255;;;;;;;28;32;255;;;;27;34;255
14.08.2021;Wolfsburg;Bochum;1;0;H;153;45;575;153;45;575;;;;157;44;55;;;;;;;157;42;55;;;;155;45;525
14.08.2021;Dortmund;Ein Frankfurt;5;2;H;14;55;65;145;50;625;;;;143;525;625;;;;;;;142;50;65;;;;14;525;65
15.08.2021;Mainz;RB Leipzig;1;0;H;80;55;133;80;55;134;;;;825;55;135;;;;;;;90;50;133;;;;85;55;133
15.08.2021;FC Koln;Hertha;3;1;H;255;34;275;255;34;275;;;;255;33;28;;;;;;;255;32;28;;;;25;34;275
20.08.2021;RB Leipzig;Stuttgart;4;0;H;136;525;70;14;50;725;;;;15;48;575;;;;;;;14;475;75;;;;14;50;75
21.08.2021;Bochum;Mainz;2;0;H;262;35;262;26;35;26;;;;265;35;255;;;;;;;262;35;255;;;;27;35;255
21.08.2021;Ein Frankfurt;Augsburg;0;0;D;157;45;525;162;425;50;;;;16;44;50;;;;;;;16;42;50;;;;157;45;525
21.08.2021;Freiburg;Dortmund;2;1;H;55;475;15;55;45;155;;;;55;46;155;;;;;;;55;44;153;;;;525;475;153
21.08.2021;Greuther Furth;Bielefeld;1;1;D;255;34;27;255;34;275;;;;255;335;275;;;;;;;26;33;27;;;;255;34;275
21.08.2021;Hertha;Wolfsburg;1;2;A;30;34;237;295;35;235;;;;305;345;23;;;;;;;31;33;23;;;;30;35;23
21.08.2021;Leverkusen;M'gladbach;4;0;H;22;375;30;225;37;30;;;;235;355;295;;;;;;;23;36;29;;;;23;37;28
22.08.2021;Hoffenheim;Union Berlin;2;2;D;20;36;36;20;36;37;;;;20;365;355;;;;;;;205;34;36;;;;205;36;34
22.08.2021;Bayern Munich;FC Koln;3;2;H;111;110;160;112;975;185;;;;115;875;170;;;;;;;112;85;210;;;;112;90;180
27.08.2021;Dortmund;Hoffenheim;3;2;H;14;55;65;142;50;675;;;;145;525;60;;;;;;;142;50;65;;;;14;525;65
28.08.2021;Augsburg;Leverkusen;1;4;A;475;38;172;45;39;175;;;;47;385;173;;;;;;;475;375;172;;;;45;39;173
28.08.2021;Bielefeld;Ein Frankfurt;1;1;D;33;36;21;34;38;205;;;;34;36;21;;;;;;;34;35;21;;;;33;37;205
28.08.2021;FC Koln;Bochum;2;1;H;183;375;42;185;375;41;;;;185;375;40;;;;;;;185;35;42;;;;185;375;39
28.08.2021;Mainz;Greuther Furth;3;0;H;166;40;50;17;40;475;;;;17;40;47;;;;;;;17;38;475;;;;17;40;46
28.08.2021;Stuttgart;Freiburg;2;3;A;215;36;32;215;36;33;;;;225;345;32;;;;;;;22;34;325;;;;22;36;31
28.08.2021;Bayern Munich;Hertha;5;0;H;114;90;150;119;775;130;;;;117;825;140;;;;;;;116;75;150;;;;115;80;150
29.08.2021;Union Berlin;M'gladbach;2;1;H;245;325;29;26;325;28;;;;255;33;28;;;;;;;255;32;28;;;;25;34;275
29.08.2021;Wolfsburg;RB Leipzig;1;0;H;36;35;205;34;36;21;;;;345;35;21;;;;;;;35;35;205;;;;33;36;21
11.09.2021;Freiburg;FC Koln;1;1;D;22;36;31;215;35;31;;;;215;37;325;;;;;;;21;36;325;;;;21;375;313
11.09.2021;Greuther Furth;Wolfsburg;0;2;A;55;433;157;525;41;157;;;;55;44;157;;;;;;;55;40;16;;;;525;433;157
11.09.2021;Hoffenheim;Mainz;0;2;A;20;375;35;20;36;34;;;;20;38;34;;;;;;;20;37;34;;;;20;39;33
11.09.2021;Leverkusen;Dortmund;3;4;A;31;38;215;32;36;21;;;;315;37;215;;;;;;;31;37;215;;;;29;40;215
11.09.2021;Union Berlin;Augsburg;0;0;D;17;375;50;175;375;44;;;;173;39;47;;;;;;;17;38;475;;;;17;39;46
11.09.2021;RB Leipzig;Bayern Munich;1;4;A;30;38;22;275;38;225;;;;30;38;22;;;;;;;29;37;225;;;;288;40;215
12.09.2021;Ein Frankfurt;Stuttgart;1;1;D;20;375;35;20;36;34;;;;205;385;33;;;;;;;205;36;34;;;;205;38;33
12.09.2021;Bochum;Hertha;1;3;A;28;34;25;275;33;245;;;;275;335;26;;;;;;;28;32;255;;;;27;34;255
12.09.2021;M'gladbach;Bielefeld;3;1;H;144;475;70;14;475;675;;;;145;47;65;;;;;;;144;44;70;;;;145;46;65
17.09.2021;Hertha;Greuther Furth;2;1;H;175;375;42;175;375;475;;;;183;37;42;;;;;;;175;375;45;;;;18;38;44
18.09.2021;Augsburg;M'gladbach;1;0;H;42;40;18;425;39;178;;;;40;395;183;;;;;;;42;37;183;;;;38;40;183
18.09.2021;Bayern Munich;Bochum;7;0;H;106;130;290;108;115;290;;;;107;130;280;;;;;;;106;120;290;;;;106;130;290
18.09.2021;Bielefeld;Hoffenheim;0;0;D;35;36;205;37;36;20;;;;35;35;21;;;;;;;35;35;205;;;;33;37;205
18.09.2021;Mainz;Freiburg;0;0;D;20;36;36;205;36;35;;;;21;355;345;;;;;;;205;34;36;;;;205;36;34
18.09.2021;FC Koln;RB Leipzig;1;1;D;45;40;172;45;375;178;;;;42;395;177;;;;;;;433;375;178;;;;41;40;175
19.09.2021;Stuttgart;Leverkusen;1;3;A;33;375;21;33;37;21;;;;315;37;215;;;;;;;32;35;215;;;;30;375;215
19.09.2021;Dortmund;Union Berlin;4;2;H;136;525;80;136;50;85;;;;137;55;75;;;;;;;136;50;80;;;;136;525;75
19.09.2021;Wolfsburg;Ein Frankfurt;1;1;D;18;38;433;18;38;433;;;;183;38;42;;;;;;;18;37;42;;;;183;38;40
24.09.2021;Greuther Furth;Bayern Munich;1;3;A;230;130;107;210;130;108;;;;170;95;112;;;;;;;230;100;108;;;;230;130;107
25.09.2021;Ein Frankfurt;FC Koln;1;1;D;20;375;35;20;37;36;;;;21;36;34;;;;;;;20;36;35;;;;20;39;33
25.09.2021;Hoffenheim;Wolfsburg;3;1;H;275;35;25;28;35;245;;;;295;325;25;;;;;;;28;34;245;;;;275;35;245
25.09.2021;Leverkusen;Mainz;1;0;H;172;40;45;167;41;475;;;;175;40;43;;;;;;;172;38;45;;;;17;41;433
25.09.2021;RB Leipzig;Hertha;6;0;H;13;55;100;134;55;825;;;;137;525;775;;;;;;;135;48;90;;;;133;525;85
25.09.2021;Union Berlin;Bielefeld;1;0;H;166;38;55;172;37;50;;;;175;36;49;;;;;;;172;36;50;;;;17;375;48
25.09.2021;M'gladbach;Dortmund;1;0;H;433;42;172;41;41;178;;;;39;43;177;;;;;;;40;42;175;;;;39;433;175
26.09.2021;Bochum;Stuttgart;0;0;D;30;35;23;30;35;23;;;;31;345;23;;;;;;;30;34;23;;;;29;36;23
26.09.2021;Freiburg;Augsburg;3;0;H;185;36;433;183;37;433;;;;19;355;41;;;;;;;188;34;433;;;;19;36;39
01.10.2021;FC Koln;Greuther Furth;3;1;H;14;50;70;144;475;70;;;;15;46;625;;;;;;;144;46;65;;;;144;50;65
02.10.2021;Dortmund;Augsburg;2;1;H;122;65;120;122;675;115;;;;12;725;120;;;;;;;122;65;120;;;;122;65;110
02.10.2021;Hertha;Freiburg;1;2;A;29;34;24;29;34;245;;;;285;33;25;;;;;;;28;33;25;;;;275;34;25
02.10.2021;Stuttgart;Hoffenheim;3;1;H;262;375;245;26;375;25;;;;265;36;255;;;;;;;262;375;24;;;;26;39;238
02.10.2021;Wolfsburg;M'gladbach;1;3;A;21;36;34;215;35;33;;;;22;35;32;;;;;;;215;35;325;;;;215;36;32
02.10.2021;RB Leipzig;Bochum;3;0;H;12;70;120;122;70;115;;;;122;70;120;;;;;;;12;65;130;;;;12;70;120
03.10.2021;Mainz;Union Berlin;1;2;A;205;35;36;205;34;37;;;;21;33;37;;;;;;;205;325;375;;;;205;34;35
03.10.2021;Bayern Munich;Ein Frankfurt;1;2;A;116;80;150;118;80;130;;;;117;80;140;;;;;;;114;85;150;;;;114;85;150
03.10.2021;Bielefeld;Leverkusen;0;4;A;50;40;161;475;40;17;;;;50;38;17;;;;;;;525;37;167;;;;475;40;167
15.10.2021;Hoffenheim;FC Koln;5;0;H;20;39;33;20;375;34;;;;22;345;325;;;;;;;205;37;33;;;;205;39;325
16.10.2021;Dortmund;Mainz;3;1;H;14;50;75;142;50;675;;;;143;525;675;;;;;;;14;475;75;;;;14;50;70
16.10.2021;Ein Frankfurt;Hertha;1;2;A;175;38;45;173;38;45;;;;177;37;47;;;;;;;173;375;46;;;;17;40;45
16.10.2021;Freiburg;RB Leipzig;1;1;D;40;40;185;42;38;178;;;;385;38;19;;;;;;;40;37;185;;;;37;39;187
16.10.2021;Greuther Furth;Bochum;0;1;A;237;35;29;23;34;30;;;;24;34;29;;;;;;;245;33;288;;;;24;35;28
16.10.2021;Union Berlin;Wolfsburg;2;0;H;27;325;27;265;33;265;;;;27;32;275;;;;;;;27;31;27;;;;263;32;27
16.10.2021;M'gladbach;Stuttgart;1;1;D;15;475;60;149;48;55;;;;153;46;575;;;;;;;152;45;55;;;;15;46;575
17.10.2021;Leverkusen;Bayern Munich;1;5;A;475;46;16;48;45;158;;;;45;46;163;;;;;;;50;44;157;;;;46;46;16
17.10.2021;Augsburg;Bielefeld;1;1;D;225;32;34;235;31;325;;;;23;32;33;;;;;;;23;31;33;;;;225;33;32
22.10.2021;Mainz;Augsburg;4;1;H;161;38;575;168;37;50;;;;175;355;525;;;;;;;167;36;55;;;;165;39;55
23.10.2021;Bayern Munich;Hoffenheim;4;0;H;114;90;150;12;775;120;;;;117;85;130;;;;;;;115;80;150;;;;115;85;150
23.10.2021;Bielefeld;Dortmund;1;3;A;60;45;15;775;525;136;;;;60;46;15;;;;;;;65;44;147;;;;60;46;15
23.10.2021;RB Leipzig;Greuther Furth;4;1;H;112;85;210;114;825;230;;;;115;825;170;;;;;;;112;80;210;;;;113;90;200
23.10.2021;Wolfsburg;Freiburg;0;2;A;21;33;36;20;34;375;;;;215;33;355;;;;;;;215;33;34;;;;215;34;34
23.10.2021;Hertha;M'gladbach;1;0;H;375;35;20;36;37;195;;;;365;365;197;;;;;;;37;36;195;;;;36;37;195
24.10.2021;FC Koln;Leverkusen;2;2;D;33;38;205;30;39;21;;;;335;36;21;;;;;;;32;375;21;;;;32;39;205
