,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,HomeEloOld,AwayEloOld
2807,23.09.2015,Schalke 04,Ein Frankfurt,2.0,0.0,H,0.0,0.0,D,13.0,18.0,7.0,6.0,9.0,17.0,5.0,7.0,2.0,2.0,0.0,0.0,649,513,1.5821526146552567,-0.14331919613190403,1.6412681375036078,-1.2662985855634987,1.0799458354149405,-0.760249285657477,2.6546928592321533,-0.7425082598326492,637.5901563541295,524.8830214825008
2808,25.09.2015,FC Koln,Ingolstadt,1.0,1.0,D,1.0,1.0,D,15.0,16.0,4.0,5.0,14.0,16.0,8.0,4.0,2.0,3.0,0.0,0.0,430,16,0.9092537175495072,-1.7142417503289735,0.4358803274607032,-0.6123483707030344,0.7271275754061628,-1.9908381753269417,0.24025687400291984,-0.3616081366347564,438.62201716935976,7.896096322980466
2809,26.09.2015,Augsburg,Hoffenheim,1.0,3.0,A,1.0,1.0,D,26.0,11.0,9.0,5.0,8.0,9.0,7.0,3.0,1.0,4.0,0.0,0.0,466,521,1.181620530202865,-2.7566159159586525,1.7276451550235299,-1.3374569787558441,1.4058439027345688,-2.19369655177972,0.9155554312293781,-1.5762552720499237,475.24753955718046,512.4669090401281
2810,26.09.2015,Hamburg,Schalke 04,0.0,1.0,A,0.0,0.0,D,13.0,10.0,4.0,5.0,14.0,14.0,4.0,4.0,1.0,3.0,0.0,0.0,460,654,0.7145069569398099,-0.4180669150021218,1.4365870197842703,-0.00026112796496377544,1.1718749703300766,-0.18533758693444619,1.5821526146552567,-0.14331919613190403,466.1568227247382,649.064338970919
2811,26.09.2015,Mainz,Bayern Munich,0.0,3.0,A,0.0,0.0,D,6.0,17.0,1.0,9.0,17.0,11.0,3.0,4.0,1.0,1.0,0.0,0.0,549,827,0.7447170017729041,-1.6763170123892248,4.066618668807002,-0.19073036990555808,1.2823696012773413,-1.1704778743365691,4.441853272569048,-0.4541119922034737,552.7782093016776,823.6578276643875
2812,26.09.2015,Stuttgart,M'gladbach,1.0,3.0,A,1.0,2.0,A,22.0,9.0,6.0,5.0,15.0,15.0,12.0,3.0,4.0,1.0,0.0,0.0,434,641,1.1642778593161685,-2.3952083500546393,2.3780364795716897,-1.706745834085205,1.495574356185782,-1.809113367552549,1.8839000373256312,-2.163648906399562,439.4042741108008,636.4821970400345
2813,26.09.2015,Werder Bremen,Leverkusen,0.0,3.0,A,0.0,1.0,A,9.0,17.0,0.0,7.0,12.0,15.0,2.0,6.0,1.0,2.0,0.0,0.0,479,655,0.582827850375481,-2.5304511983058076,1.4911376365565399,-0.4832678234517521,1.1104833781203496,-1.747104008919617,0.4919104581516253,-0.8897940875978996,484.67011372279535,649.8308451487186
2814,26.09.2015,Wolfsburg,Hannover,1.0,1.0,D,1.0,0.0,H,22.0,8.0,9.0,3.0,11.0,9.0,9.0,0.0,2.0,2.0,0.0,0.0,700,483,1.1010386103646925,-1.6538125971164965,0.717169346873769,-2.2816076968161942,1.5758177839792782,-1.9817468502706603,0.6782334744213298,-3.07078003697885,706.4999023343537,477.7607074673357
2815,27.09.2015,Dortmund,Darmstadt,2.0,2.0,D,0.0,1.0,A,16.0,4.0,4.0,3.0,16.0,13.0,8.0,0.0,0.0,2.0,0.0,0.0,685,45,2.5497802850113462,-1.4022542731485246,1.4487469442112282,-1.3874154858706806,2.7056126228972257,-0.8432960301111734,0.9984459653676702,-1.1298208343953582,695.2565106834722,36.43460430656303
2816,27.09.2015,Ein Frankfurt,Hertha,1.0,1.0,D,1.0,0.0,H,11.0,14.0,2.0,6.0,11.0,14.0,7.0,3.0,2.0,1.0,0.0,0.0,521,411,1.4229855946442995,-1.1453021040137426,1.0875097968155027,-0.8361617571467392,1.6412681375036078,-1.2662985855634987,1.169076095707553,-0.8224559303636427,524.8830214825008,408.4042348278544
2817,02.10.2015,Darmstadt,Mainz,2.0,3.0,A,1.0,2.0,A,14.0,14.0,4.0,7.0,12.0,20.0,2.0,6.0,1.0,2.0,0.0,0.0,35,550,1.6959272135833645,-2.2740450534475625,1.6811924944271197,-1.8357072310453448,1.4487469442112282,-1.3874154858706806,0.7447170017729041,-1.6763170123892248,36.43460430656303,549.3032911920187
2818,03.10.2015,Hannover,Werder Bremen,1.0,0.0,H,0.0,0.0,D,12.0,19.0,5.0,6.0,17.0,11.0,7.0,6.0,4.0,1.0,0.0,0.0,487,469,0.6319244420078797,-1.3531513292131863,0.19512349033302734,-2.002541443690145,0.717169346873769,-2.2816076968161942,0.582827850375481,-2.5304511983058076,477.7607074673357,479.09539961028315
2819,03.10.2015,Hertha,Hamburg,3.0,0.0,H,1.0,0.0,H,13.0,8.0,6.0,2.0,13.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0,436,433,2.1274352586344243,-0.4332877285992358,0.3924058820124767,-1.495362414547023,1.0875097968155027,-0.8361617571467392,0.7145069569398099,-0.4180669150021218,408.4042348278544,460.98345167467943
2820,03.10.2015,Hoffenheim,Stuttgart,2.0,2.0,D,1.0,0.0,H,11.0,18.0,4.0,7.0,12.0,15.0,6.0,5.0,3.0,1.0,0.0,0.0,510,436,1.7803771781328763,-1.6903758793078816,1.51637667715912,-2.27445807151754,1.7276451550235299,-1.3374569787558441,1.1642778593161685,-2.3952083500546393,512.4669090401281,434.537538001751
2821,03.10.2015,Ingolstadt,Ein Frankfurt,2.0,0.0,H,0.0,0.0,D,14.0,12.0,4.0,2.0,11.0,11.0,4.0,3.0,1.0,2.0,0.0,0.0,53,476,1.1292624416612216,-0.20484453235885902,0.8637604301078299,-1.5746560098009363,0.4358803274607032,-0.6123483707030344,1.4229855946442995,-1.1453021040137426,7.896096322980466,521.6506933664896
2822,03.10.2015,M'gladbach,Wolfsburg,2.0,0.0,H,0.0,0.0,D,10.0,10.0,3.0,3.0,15.0,14.0,3.0,1.0,2.0,3.0,0.0,0.0,658,679,2.279546225092744,-0.9290863200076667,0.5720133414769745,-1.7486895950612174,2.3780364795716897,-1.706745834085205,1.1010386103646925,-1.6538125971164965,636.4821970400345,700.7271638470746
2823,04.10.2015,Bayern Munich,Dortmund,5.0,1.0,H,2.0,1.0,H,14.0,10.0,9.0,4.0,14.0,8.0,4.0,4.0,3.0,1.0,0.0,0.0,839,669,4.866354883860811,-0.30048394556455554,2.056052184936522,-2.768114560235227,4.066618668807002,-0.19073036990555808,2.5497802850113462,-1.4022542731485246,823.6578276643875,685.6973650179599
2824,04.10.2015,Leverkusen,Augsburg,1.0,1.0,D,1.0,1.0,D,22.0,3.0,8.0,0.0,13.0,22.0,9.0,1.0,2.0,3.0,0.0,0.0,644,471,1.0873840333530058,-0.6543398233819869,1.1567203534540422,-2.086961943305032,1.4911376365565399,-0.4832678234517521,1.181620530202865,-2.7566159159586525,649.8308451487186,466.3147199335722
2825,04.10.2015,Schalke 04,FC Koln,0.0,3.0,A,0.0,1.0,A,17.0,12.0,7.0,4.0,15.0,12.0,3.0,2.0,2.0,2.0,0.0,0.0,633,445,0.6835866685740473,-1.386506490284414,1.8949702621828903,-0.9859527603838525,1.4365870197842703,-0.00026112796496377544,0.9092537175495072,-1.7142417503289735,649.064338970919,430.16823470623433
2826,16.10.2015,Mainz,Dortmund,0.0,2.0,A,0.0,1.0,A,11.0,16.0,5.0,6.0,14.0,16.0,8.0,4.0,2.0,1.0,0.0,0.0,543,691,0.7047309889875465,-1.8903104962862753,2.0487438035495416,-1.6419802265235734,1.6811924944271197,-1.8357072310453448,2.056052184936522,-2.768114560235227,549.3032911920187,685.6973650179599
2827,17.10.2015,Augsburg,Darmstadt,0.0,2.0,A,0.0,2.0,A,20.0,12.0,3.0,5.0,13.0,17.0,2.0,4.0,2.0,3.0,0.0,0.0,447,53,0.4386945892278311,-2.0923603128677244,1.7984094693811372,-1.3664413347512476,1.1567203534540422,-2.086961943305032,1.6959272135833645,-2.2740450534475625,466.3147199335722,35.442054858655155
2828,17.10.2015,Ein Frankfurt,M'gladbach,1.0,5.0,A,1.0,1.0,D,7.0,16.0,2.0,6.0,18.0,14.0,1.0,1.0,4.0,3.0,0.0,0.0,515,664,0.9237144788164353,-3.1992167279889925,3.524814299684341,-0.9652146401527373,0.8637604301078299,-1.5746560098009363,2.279546225092744,-0.9290863200076667,521.6506933664896,658.0586087335519
2829,17.10.2015,Hamburg,Leverkusen,0.0,0.0,D,0.0,0.0,D,8.0,10.0,3.0,3.0,22.0,20.0,3.0,5.0,6.0,2.0,0.0,0.0,465,640,0.16346119833504957,-0.7986785049227636,0.5797802077302832,-0.3885297398218606,0.3924058820124767,-1.495362414547023,1.0873840333530058,-0.6543398233819869,460.98345167467943,644.9907912506121
2830,17.10.2015,Schalke 04,Hertha,2.0,1.0,H,1.0,0.0,H,19.0,9.0,9.0,5.0,18.0,16.0,7.0,6.0,3.0,4.0,0.0,1.0,638,431,1.373080701783875,-1.1006371490984557,1.6920673930092083,-1.0991697426515379,0.6835866685740473,-1.386506490284414,2.1274352586344243,-0.4332877285992358,633.4835852286508,436.1693611351193
2831,17.10.2015,Werder Bremen,Bayern Munich,0.0,1.0,A,0.0,1.0,A,8.0,13.0,2.0,4.0,15.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,476,841,0.08439168826257265,-1.1432940418237392,3.3985600471850392,-0.17725350494502565,0.19512349033302734,-2.002541443690145,4.866354883860811,-0.30048394556455554,479.09539961028315,839.7636903607497
2832,17.10.2015,Wolfsburg,Hoffenheim,4.0,2.0,H,2.0,1.0,H,16.0,7.0,9.0,3.0,14.0,12.0,5.0,4.0,4.0,0.0,0.0,0.0,708,502,2.146211353509624,-1.8703838496466514,1.8789377551272164,-2.788208505378723,0.5720133414769745,-1.7486895950612174,1.7803771781328763,-1.6903758793078816,700.7271638470746,510.2607944380577
2833,18.10.2015,FC Koln,Hannover,0.0,1.0,A,0.0,1.0,A,16.0,8.0,5.0,4.0,14.0,17.0,12.0,3.0,3.0,2.0,0.0,0.0,421,496,1.0152124977126582,-1.0372299199889228,0.7652990362563095,-0.718818018544159,1.8949702621828903,-0.9859527603838525,0.6319244420078797,-1.3531513292131863,430.16823470623433,487.79912280626513
2834,18.10.2015,Stuttgart,Ingolstadt,1.0,0.0,H,0.0,0.0,D,12.0,11.0,4.0,6.0,18.0,9.0,6.0,5.0,3.0,1.0,1.0,0.0,436,51,1.4221298566795926,-1.2803784894908097,0.5457417148519123,-0.4502616006393378,1.51637667715912,-2.27445807151754,1.1292624416612216,-0.20484453235885902,434.537538001751,53.06600967703698
2835,23.10.2015,Hoffenheim,Hamburg,0.0,1.0,A,0.0,0.0,D,12.0,20.0,3.0,5.0,24.0,23.0,1.0,5.0,2.0,4.0,1.0,0.0,498,477,1.0745012838391648,-2.2221976660698206,0.3243885407006784,-0.3648614050968317,1.8789377551272164,-2.788208505378723,0.16346119833504957,-0.7986785049227636,510.2607944380577,465.83432439601233
2836,24.10.2015,Bayern Munich,FC Koln,4.0,0.0,H,2.0,0.0,H,26.0,4.0,14.0,2.0,8.0,4.0,10.0,0.0,1.0,1.0,0.0,0.0,843,418,3.9944462894920343,0.016118121623441256,0.6365225762733415,-2.1489629138065727,3.3985600471850392,-0.17725350494502565,1.0152124977126582,-1.0372299199889228,839.7636903607497,421.8119373516471
2837,24.10.2015,Darmstadt,Wolfsburg,0.0,1.0,A,0.0,0.0,D,9.0,19.0,3.0,6.0,14.0,16.0,5.0,3.0,2.0,1.0,0.0,0.0,35,709,0.8902079371573793,-1.085749415030827,1.7056634190646616,-1.0577139138844847,1.7984094693811372,-1.3664413347512476,2.146211353509624,-1.8703838496466514,35.442054858655155,708.8005547433085
2838,24.10.2015,Hannover,Ein Frankfurt,1.0,2.0,A,0.0,0.0,D,10.0,5.0,4.0,4.0,13.0,14.0,3.0,2.0,1.0,4.0,0.0,0.0,478,524,0.5784098066615694,-1.333796951738045,1.4105969302930164,-2.4272092291604244,0.7652990362563095,-0.718818018544159,0.9237144788164353,-3.1992167279889925,487.79912280626513,515.3868048609431
2839,24.10.2015,Ingolstadt,Hertha,0.0,1.0,A,0.0,1.0,A,18.0,5.0,3.0,1.0,12.0,12.0,8.0,2.0,2.0,3.0,0.0,0.0,51,438,0.20369235395100294,-0.569905076273435,1.4863039860965759,-0.6615195449133358,0.5457417148519123,-0.4502616006393378,1.6920673930092083,-1.0991697426515379,53.06600967703698,436.1693611351193
2840,24.10.2015,Leverkusen,Stuttgart,4.0,3.0,H,0.0,0.0,D,19.0,12.0,6.0,6.0,16.0,13.0,5.0,3.0,2.0,4.0,0.0,0.0,649,431,2.202315318645076,-1.5650648553037136,2.1931980535117814,-2.524947141101122,0.5797802077302832,-0.3885297398218606,1.4221298566795926,-1.2803784894908097,644.9907912506121,436.53987550885694
2841,24.10.2015,Mainz,Werder Bremen,1.0,3.0,A,0.0,3.0,A,16.0,14.0,5.0,8.0,19.0,17.0,4.0,4.0,2.0,1.0,0.0,0.0,531,488,0.7975451128892491,-2.6708950991461005,1.2188829177708451,-1.114865637028681,0.7047309889875465,-1.8903104962862753,0.08439168826257265,-1.1432940418237392,543.0390598993965,476.8667139357424
2842,25.10.2015,Dortmund,Augsburg,5.0,1.0,H,3.0,0.0,H,19.0,4.0,9.0,3.0,8.0,13.0,6.0,4.0,0.0,2.0,0.0,0.0,695,437,3.5189198381099978,-1.4714008179237545,0.5902590160269251,-3.367860215778578,2.0487438035495416,-1.6419802265235734,0.4386945892278311,-2.0923603128677244,685.6973650179599,447.85973274618556
2843,25.10.2015,M'gladbach,Schalke 04,3.0,1.0,H,1.0,1.0,D,16.0,13.0,10.0,5.0,17.0,19.0,3.0,6.0,2.0,3.0,0.0,1.0,674,621,3.565429293665406,-0.9316240623724764,1.2417224308183623,-1.742219556478359,3.524814299684341,-0.9652146401527373,1.373080701783875,-1.1006371490984557,658.0586087335519,638.345313960571
2844,30.10.2015,Ein Frankfurt,Bayern Munich,0.0,0.0,D,0.0,0.0,D,8.0,10.0,2.0,2.0,13.0,15.0,5.0,5.0,4.0,2.0,0.0,0.0,522,836,0.8836378466360654,-1.0176999820387609,2.3693164331776764,0.12052855684415896,1.4105969302930164,-2.4272092291604244,3.9944462894920343,0.016118121623441256,515.3868048609431,843.5482297329035
2845,31.10.2015,Augsburg,Mainz,3.0,3.0,D,1.0,2.0,A,25.0,10.0,10.0,6.0,11.0,16.0,11.0,4.0,3.0,3.0,0.0,0.0,450,528,1.5350499976235654,-3.505219495750455,1.560313258586974,-2.977428187263367,0.5902590160269251,-3.367860215778578,0.7975451128892491,-2.6708950991461005,447.85973274618556,531.1571669104793
2846,31.10.2015,FC Koln,Hoffenheim,0.0,0.0,D,0.0,0.0,D,13.0,10.0,4.0,4.0,12.0,15.0,5.0,5.0,2.0,1.0,0.0,0.0,423,496,0.1200519019121109,-1.2087891606492123,0.5204646573183265,-1.373867053554624,0.6365225762733415,-2.1489629138065727,1.0745012838391648,-2.2221976660698206,421.8119373516471,498.9890217352853
2847,31.10.2015,Hertha,M'gladbach,1.0,4.0,A,0.0,2.0,A,14.0,11.0,6.0,7.0,10.0,13.0,5.0,4.0,2.0,1.0,0.0,0.0,432,678,1.3124869835138004,-1.967771053862659,3.9824219268080463,-0.9182041660435727,1.4863039860965759,-0.6615195449133358,3.565429293665406,-0.9316240623724764,436.1693611351193,674.550718671474
2848,31.10.2015,Schalke 04,Ingolstadt,1.0,1.0,D,0.0,1.0,A,18.0,7.0,3.0,2.0,17.0,18.0,3.0,3.0,1.0,2.0,0.0,0.0,629,60,1.204838384727297,-1.5634256785550988,0.4318795113999895,-0.7055858745799848,1.2417224308183623,-1.742219556478359,0.20369235395100294,-0.569905076273435,638.345313960571,51.080534620963874
2849,31.10.2015,Werder Bremen,Dortmund,1.0,3.0,A,1.0,2.0,A,8.0,11.0,2.0,6.0,17.0,15.0,1.0,9.0,3.0,0.0,0.0,0.0,472,700,1.077876721366309,-1.7569260433791758,3.4797091433963514,-1.284890921031558,1.2188829177708451,-1.114865637028681,3.5189198381099978,-1.4714008179237545,476.8667139357424,695.7204856910249
2850,31.10.2015,Wolfsburg,Leverkusen,2.0,1.0,H,1.0,1.0,D,13.0,15.0,5.0,6.0,17.0,16.0,5.0,5.0,0.0,2.0,0.0,0.0,717,641,1.8704065300024493,-0.8857817813471685,1.7657243514847765,-1.7443647183145148,1.7056634190646616,-1.0577139138844847,2.202315318645076,-1.5650648553037136,708.8005547433085,649.6205093135056
2851,01.11.2015,Hamburg,Hannover,1.0,2.0,A,1.0,0.0,H,17.0,5.0,4.0,2.0,12.0,15.0,5.0,3.0,0.0,0.0,0.0,0.0,456,488,0.5360182189706684,-1.1557371523528237,1.217038985119378,-1.2666208174649447,0.3243885407006784,-0.3648614050968317,0.5784098066615694,-1.333796951738045,465.83432439601233,478.59149553309925
2852,01.11.2015,Stuttgart,Darmstadt,2.0,0.0,H,0.0,0.0,D,18.0,17.0,3.0,5.0,21.0,18.0,7.0,5.0,3.0,2.0,0.0,0.0,439,32,2.23503010656601,-1.466815971043529,0.37302796434292096,-1.3992146210735155,2.1931980535117814,-2.524947141101122,0.8902079371573793,-1.085749415030827,436.53987550885694,35.03587089202777
2853,06.11.2015,Hannover,Hertha,1.0,3.0,A,0.0,1.0,A,7.0,12.0,2.0,4.0,19.0,9.0,2.0,2.0,2.0,3.0,0.0,0.0,467,443,1.0146779839667788,-2.1275771379763655,2.0543572224490796,-1.6030221606683144,1.217038985119378,-1.2666208174649447,1.3124869835138004,-1.967771053862659,478.59149553309925,432.1241762034222
2854,07.11.2015,Bayern Munich,Stuttgart,4.0,0.0,H,4.0,0.0,H,33.0,5.0,14.0,2.0,8.0,15.0,7.0,3.0,0.0,0.0,0.0,0.0,847,435,3.297470774355607,0.3547091113483506,1.4412324555223,-2.5045761351077545,2.3693164331776764,0.12052855684415896,2.23503010656601,-1.466815971043529,843.5482297329035,439.1922859310586
2855,07.11.2015,Darmstadt,Hamburg,1.0,1.0,D,0.0,1.0,A,15.0,8.0,3.0,3.0,14.0,18.0,3.0,2.0,4.0,2.0,0.0,0.0,43,447,0.5886753336702226,-1.3075068607996136,0.671573029256716,-1.148751303511737,0.37302796434292096,-1.3992146210735155,0.5360182189706684,-1.1557371523528237,35.03587089202777,456.2013403727489
2856,07.11.2015,Hoffenheim,Ein Frankfurt,0.0,0.0,D,0.0,0.0,D,8.0,17.0,2.0,9.0,11.0,13.0,1.0,3.0,1.0,3.0,0.0,0.0,499,522,0.19807791306910894,-0.7482121776421319,0.4587471319422744,-0.611302749640587,0.5204646573183265,-1.373867053554624,0.8836378466360654,-1.0176999820387609,498.9890217352853,522.75974609191
2857,07.11.2015,Leverkusen,FC Koln,1.0,2.0,A,1.0,1.0,D,12.0,17.0,4.0,8.0,18.0,12.0,6.0,9.0,1.0,2.0,1.0,0.0,633,439,1.452479074596834,-2.075221461207558,0.8156297560441246,-1.0739333410811533,1.7657243514847765,-1.7443647183145148,0.1200519019121109,-1.2087891606492123,649.6205093135056,423.9974434081656
2858,07.11.2015,Mainz,Wolfsburg,2.0,0.0,H,1.0,0.0,H,12.0,8.0,5.0,0.0,24.0,22.0,4.0,3.0,2.0,3.0,0.0,1.0,560,688,1.8644730639484626,-1.6270918007892983,0.9656176061528685,-1.3205544803484224,1.560313258586974,-2.977428187263367,1.8704065300024493,-0.8857817813471685,531.1571669104793,717.113500494388
2859,07.11.2015,M'gladbach,Ingolstadt,0.0,0.0,D,0.0,0.0,D,11.0,14.0,5.0,2.0,17.0,17.0,4.0,3.0,1.0,6.0,1.0,0.0,665,60,2.400815469932531,-0.5198926648522343,0.20493811151846414,-0.1408892378709241,3.9824219268080463,-0.9182041660435727,0.4318795113999895,-0.7055858745799848,674.550718671474,51.080534620963874
2860,08.11.2015,Augsburg,Werder Bremen,1.0,2.0,A,0.0,0.0,D,18.0,15.0,6.0,4.0,13.0,20.0,7.0,4.0,1.0,4.0,0.0,0.0,440,481,1.2397904930923314,-3.056027594673246,1.2916695015197872,-1.4431049654754435,1.5350499976235654,-3.505219495750455,1.077876721366309,-1.7569260433791758,450.2123220198158,472.44662867037886
2861,08.11.2015,Dortmund,Schalke 04,3.0,2.0,H,2.0,1.0,H,14.0,9.0,7.0,3.0,10.0,16.0,5.0,3.0,3.0,4.0,0.0,0.0,703,620,3.4793900048033324,-1.6524520275538115,1.546467487010334,-2.0422172984965203,3.4797091433963514,-1.284890921031558,1.204838384727297,-1.5634256785550988,695.7204856910249,629.0034803414362
2862,20.11.2015,Hamburg,Dortmund,3.0,1.0,H,2.0,0.0,H,7.0,21.0,2.0,7.0,17.0,9.0,2.0,7.0,0.0,1.0,0.0,0.0,488,671,1.7131766398412211,-0.783045814094419,2.5767380262402804,-2.31863543724098,0.671573029256716,-1.148751303511737,3.4793900048033324,-1.6524520275538115,456.2013403727489,703.823475805536
2863,21.11.2015,Ein Frankfurt,Leverkusen,1.0,3.0,A,1.0,2.0,A,9.0,17.0,1.0,11.0,15.0,19.0,3.0,8.0,2.0,1.0,0.0,0.0,515,640,0.5273142748129768,-1.7005043342007624,2.195236379847926,-1.7310991289031015,0.4587471319422744,-0.611302749640587,1.452479074596834,-2.075221461207558,522.75974609191,633.9078812864627
2864,21.11.2015,FC Koln,Mainz,0.0,0.0,D,0.0,0.0,D,14.0,7.0,3.0,1.0,14.0,11.0,6.0,1.0,1.0,1.0,0.0,0.0,427,556,0.3063821224289156,-0.43814920518216305,1.1105270143200188,-0.978634610189697,0.8156297560441246,-1.0739333410811533,1.8644730639484626,-1.6270918007892983,423.9974434081656,560.1479362322294
2865,21.11.2015,M'gladbach,Hannover,2.0,1.0,H,1.0,0.0,H,21.0,14.0,9.0,8.0,10.0,11.0,12.0,4.0,1.0,1.0,0.0,0.0,669,462,2.234562526460786,-0.6980981675367991,1.0469114690371368,-2.0504153954276303,2.400815469932531,-0.5198926648522343,1.0146779839667788,-2.1275771379763655,665.0883929686545,467.26197633938745
2866,21.11.2015,Schalke 04,Bayern Munich,1.0,3.0,A,1.0,1.0,D,5.0,24.0,1.0,8.0,12.0,10.0,4.0,6.0,2.0,0.0,0.0,0.0,624,852,1.5108808183000026,-2.3642019647658743,3.26539398837652,-0.08944670311978059,1.546467487010334,-2.0422172984965203,3.297470774355607,0.3547091113483506,629.0034803414362,847.6364716332936
2867,21.11.2015,Stuttgart,Augsburg,0.0,4.0,A,0.0,3.0,A,18.0,13.0,5.0,6.0,8.0,16.0,6.0,4.0,2.0,1.0,0.0,0.0,429,450,0.5187668353672817,-3.410386272805805,2.3485707740819812,-1.8451713922498685,1.4412324555223,-2.5045761351077545,1.2397904930923314,-3.056027594673246,439.1922859310586,440.85140460852216
2868,21.11.2015,Wolfsburg,Werder Bremen,6.0,0.0,H,2.0,0.0,H,21.0,9.0,12.0,2.0,12.0,8.0,7.0,3.0,0.0,2.0,0.0,0.0,728,460,3.4231228831611125,-0.6638878625277906,0.7243074556338932,-3.4740502430270133,0.9656176061528685,-1.3205544803484224,1.2916695015197872,-1.4431049654754435,717.113500494388,472.44662867037886
2869,22.11.2015,Hertha,Hoffenheim,1.0,0.0,H,1.0,0.0,H,1.0,7.0,0.0,0.0,26.0,16.0,2.0,3.0,2.0,1.0,0.0,0.0,444,487,1.6904467418254083,-0.9771291112840579,0.001657556757685863,-0.7563267682981564,2.0543572224490796,-1.6030221606683144,0.19807791306910894,-0.7482121776421319,432.1241762034222,499.6721326373679
2870,22.11.2015,Ingolstadt,Darmstadt,3.0,1.0,H,0.0,1.0,A,16.0,8.0,6.0,2.0,19.0,25.0,5.0,5.0,2.0,3.0,0.0,0.0,68,26,1.4646479620990884,-0.5144713569605498,0.8036131639238204,-2.1341107927373724,0.20493811151846414,-0.1408892378709241,0.5886753336702226,-1.3075068607996136,51.080534620963874,43.4092877919031
2871,27.11.2015,Darmstadt,FC Koln,0.0,0.0,D,0.0,0.0,D,9.0,12.0,1.0,2.0,16.0,12.0,4.0,7.0,2.0,1.0,0.0,0.0,51,419,0.44748957680461743,-1.2955214801572432,0.02954864149841685,-0.2179070561382747,0.8036131639238204,-2.1341107927373724,0.3063821224289156,-0.43814920518216305,43.4092877919031,427.7271781398399
2872,28.11.2015,Bayern Munich,Hertha,2.0,0.0,H,2.0,0.0,H,24.0,4.0,9.0,1.0,14.0,13.0,9.0,1.0,0.0,3.0,0.0,0.0,850,441,2.918730103824818,0.15540165327831318,1.0759544203006692,-1.245864431574434,3.26539398837652,-0.08944670311978059,1.6904467418254083,-0.9771291112840579,847.6364716332936,444.04423160661975
2873,28.11.2015,Hannover,Ingolstadt,4.0,0.0,H,3.0,0.0,H,8.0,11.0,4.0,5.0,21.0,14.0,3.0,4.0,3.0,3.0,0.0,0.0,471,64,2.590010748528142,-1.0984286268798829,0.7781013979519449,-1.9977932545343258,1.0469114690371368,-2.0504153954276303,1.4646479620990884,-0.5144713569605498,467.26197633938745,68.28015074927835
2874,28.11.2015,Hoffenheim,M'gladbach,3.0,3.0,D,2.0,1.0,H,18.0,16.0,6.0,8.0,10.0,14.0,8.0,6.0,2.0,1.0,0.0,0.0,504,665,1.4137737020314538,-1.6933839143787495,2.6849285897406476,-1.7595896419565675,0.001657556757685863,-0.7563267682981564,2.234562526460786,-0.6980981675367991,499.6721326373679,669.9392800154417
2875,28.11.2015,Mainz,Ein Frankfurt,2.0,1.0,H,2.0,0.0,H,14.0,15.0,8.0,5.0,23.0,17.0,3.0,7.0,4.0,2.0,0.0,1.0,568,507,1.4815163421749165,-1.0457323470169386,0.6988548783809931,-1.877625666103612,1.1105270143200188,-0.978634610189697,0.5273142748129768,-1.7005043342007624,560.1479362322294,515.8540019396833
2876,28.11.2015,Werder Bremen,Hamburg,1.0,3.0,A,0.0,2.0,A,14.0,13.0,3.0,6.0,21.0,18.0,6.0,3.0,2.0,1.0,0.0,0.0,462,498,0.8548114330093809,-3.4571343219117305,2.138593609661797,-0.8825522046828392,0.7243074556338932,-3.4740502430270133,1.7131766398412211,-0.783045814094419,472.44662867037886,488.690970531515
2877,29.11.2015,Augsburg,Wolfsburg,0.0,0.0,D,0.0,0.0,D,13.0,17.0,4.0,3.0,20.0,11.0,4.0,7.0,3.0,2.0,0.0,1.0,447,722,1.3848707509852645,-0.7253417597610288,2.0487840820055667,-0.24182107020671106,2.3485707740819812,-1.8451713922498685,3.4231228831611125,-0.6638878625277906,440.85140460852216,728.8447609781348
2878,29.11.2015,Dortmund,Stuttgart,4.0,1.0,H,2.0,1.0,H,14.0,8.0,9.0,3.0,10.0,13.0,5.0,4.0,1.0,0.0,0.0,0.0,710,422,3.1841629822994495,-1.8843012938547021,0.5886916103727133,-3.733471047716197,2.5767380262402804,-2.31863543724098,0.5187668353672817,-3.410386272805805,703.823475805536,429.2400388422553
2879,29.11.2015,Leverkusen,Schalke 04,1.0,1.0,D,0.0,0.0,D,18.0,8.0,6.0,3.0,9.0,11.0,9.0,5.0,1.0,2.0,0.0,0.0,633,624,1.5764974918092194,-1.3930768532769382,1.2701659047778844,-1.780564041502519,2.195236379847926,-1.7310991289031015,1.5108808183000026,-2.3642019647658743,633.9078812864627,624.5790174765649
2880,04.12.2015,Schalke 04,Hannover,3.0,1.0,H,0.0,0.0,D,26.0,7.0,8.0,1.0,8.0,13.0,6.0,4.0,1.0,1.0,0.0,0.0,634,461,2.156550112126192,-1.2891011823730567,1.9576190700334566,-1.9169491277841528,1.2701659047778844,-1.780564041502519,2.590010748528142,-1.0984286268798829,624.5790174765649,471.47634848597187
