,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,PointsLast3MatchesHT,PointsLast3MatchesAT,PointsLast5MatchesHT,PointsLast5MatchesAT,PointsLast10MatchesHT,PointsLast10MatchesAT,PointsLastAllMatchesHT,PointsLastAllMatchesAT,PDiff3Matches,PQuot3Matches,PDiff5Matches,PQuot5Matches,PDiff10Matches,PQuot10Matches,PDiffAllMatches,PQuotAllMatches,MarketValueHT,MarketValueAT,MarketValueDiff,MarketValueQuot,HomeElo,AwayElo,HomeAttack,HomeDefend,AwayAttack,AwayDefend,HomeEloOld,AwayEloOld,HomeAttackOld,HomeDefendOld,AwayAttackOld,AwayDefendOld,DiffEloOld,DiffAttackOld,DiffDefendOld,DiffElo,DiffAttack,DiffDefend,QuotEloOld,QuotAttackOld,QuotDefendOld,QuotElo,QuotAttack,QuotDefend,DirectComparisonHG,DirectComparisonAG,DirectComparisonGoalDiff,DirectComparisonGoalQuot,ProbAwayWin,ProbDraw,ProbHomeWin,predictedResults
4520,19/03/2022,Mainz,Bielefeld,4,0,2,1,0,H,14,6,6,0,10,14,6,1,1,0,0,0,3.0,3.0,7.0,4.0,13.0,15.0,34,25,0.0,1.0,3.0,1.75,-2.0,0.8666666666666667,9,1.36,100.5,53.45,47.05,1.880261927034612,1782.0375633853516,1295.4438817541488,2.463401041235221,-0.8837429576336475,-0.1452418936350527,-2.3301227420517,1779.4107549591688,1298.0706901803317,0.945616985082307,-1.402861044555965,-0.0556384382893548,-1.020876595529764,481.34006477883713,1.0012554233716615,-0.381984449026201,486.5936816312028,2.6086429348702738,1.4463797844180524,1.3708119044826197,-16.995749955534404,1.3741729908383076,1.3756192672524807,-16.960678352383468,0.379268843518304,1.3333333333333333,1.3333333333333333,0.0,1.0,0.24125494,0.2586884,0.5000566,2
4521,19/03/2022,Stuttgart,Augsburg,3,2,2,1,2,A,24,10,9,4,13,17,8,0,2,3,0,0,4.0,4.0,5.0,4.0,6.0,9.0,23,26,0.0,1.0,1.0,1.25,-3.0,0.6666666666666666,-3,0.8846153846153846,169.63,97.1,72.53,1.746961894953656,1701.064379756136,1720.2640886844088,2.327168309620623,-1.934245591256452,1.4553330280953567,-1.7165497359297746,1689.873235528822,1731.455232911723,1.4858519432753496,-1.717869338651096,1.1153819632038613,-0.8119132394117639,-41.581997382901136,0.3704699800714883,-0.905956099239332,-19.199708928272685,0.8718352815252661,-0.2176958553266776,0.9759843647167392,1.3321462891576064,2.1158287059042205,0.9888390921751112,1.5990623896348084,1.126821758070856,1.6,2.4,-0.7999999999999998,0.6666666666666667,0.20121631,0.2589508,0.53983295,2
4522,19/03/2022,Bayern Munich,Union Berlin,4,0,2,3,0,H,16,9,7,4,8,7,3,2,2,1,0,0,5.0,4.0,8.0,4.0,20.0,14.0,60,38,1.0,1.25,4.0,2.0,6.0,1.4285714285714286,22,1.5789473684210529,852.9,77.8,775.1,10.962724935732648,2076.5604750718,1692.2141102363898,2.932053514663314,-0.4059661479196311,0.3950503941155319,-2.243830462080462,2071.730151963985,1697.0444333442044,1.6865935119135829,-0.7922006087051653,0.7132738601687774,-0.9765394422614024,374.685718619781,0.9733196517448056,0.1843388335562371,384.34636483541,2.537003120547782,1.8378643141608308,1.2207872176224777,2.364580571499557,0.8112325774273305,1.2271263207832013,7.421973394629342,0.1809254998451275,2.2,1.0,1.2000000000000002,2.2,0.029105872,0.057289787,0.9136043,2
4523,20/03/2022,RB Leipzig,Ein Frankfurt,0,0,1,0,0,D,14,5,7,0,6,21,3,2,1,5,0,0,7.0,6.0,13.0,6.0,22.0,13.0,44,37,1.0,1.1666666666666667,7.0,2.1666666666666665,9.0,1.6923076923076923,7,1.1891891891891893,505.55,231.25,274.3,2.1861621621621623,1914.8866160897892,1830.5587660128608,2.349021259356789,-0.2494030357436523,1.114372360596427,-0.3369373698083691,1917.4033894732283,1828.0419926294217,3.960214823683812,-0.7656201340104465,1.8328763841030136,-1.0089040435647485,89.36139684380669,2.127338439580797,0.2432839095543018,84.32785007692883,1.234648898760362,0.0875343340647167,1.0488836674453363,2.1606557092620786,0.7588631831678365,1.046066726533234,2.1079320902212264,0.7402059198286574,1.0,1.2,-0.1999999999999999,0.8333333333333334,0.027682723,0.054618638,0.9176986,2
4524,20/03/2022,Wolfsburg,Leverkusen,0,2,0,0,0,D,18,17,4,7,6,13,7,7,2,3,0,0,4.0,4.0,7.0,7.0,11.0,17.0,31,45,0.0,1.0,0.0,1.0,-6.0,0.6470588235294118,-14,0.6888888888888889,287.75,352.75,-65.0,0.8157335223245925,1755.3556613543406,1859.3865822012344,0.9036460978683754,-1.870770520743444,1.7571884710556538,-0.6126184562750623,1762.8473511902398,1851.8948923653352,1.6780175065121556,-1.710363964757057,1.585655657837735,-1.1609187496137747,-89.04754117509538,0.0923618486744206,-0.5494452151432823,-104.03092084689388,-0.8535423731872784,-1.2581520644683817,0.951915445340767,1.0582483644654408,1.473284814571284,0.9440509457028904,0.5142567873356796,3.0537286325299315,1.4,0.6,0.7999999999999999,2.333333333333333,0.60822576,0.17036736,0.22140688,0
4525,20/03/2022,FC Koln,Dortmund,1,1,1,1,1,D,10,9,1,3,13,16,7,5,2,3,0,0,4.0,7.0,7.0,13.0,17.0,22.0,39,56,-3.0,0.5714285714285714,-6.0,0.5384615384615384,-5.0,0.7727272727272727,-17,0.6964285714285714,76.66,565.9,-489.24,0.1354656299699593,1722.704470452014,1983.01826978475,0.8457599766307979,-0.5016570638790192,1.5852872852401072,-0.5436375816732806,1716.1371358497013,1989.5856043870624,0.6010103878099585,-0.3700095160384257,1.8367910691599756,-0.2389721260034085,-273.4484685373613,-1.235780681350017,-0.1310373900350172,-260.3137993327359,-0.7395273086093093,0.0419805177942613,0.8625600889278633,0.3272067236720724,1.5483375497657337,0.8687284916638756,0.5335058096442749,0.9227784847672816,1.2,2.6,-1.4,0.4615384615384615,0.77363026,0.107802674,0.118567154,0
4526,01/04/2022,Union Berlin,FC Koln,1,0,2,0,0,D,13,6,5,1,17,11,2,4,3,3,0,0,1.0,4.0,4.0,8.0,11.0,15.0,38,40,-3.0,0.25,-4.0,0.5,-4.0,0.7333333333333333,-2,0.95,77.8,76.66,1.1400000000000006,1.0148708583355075,1707.7816486537035,1711.967255142515,0.68419936333733,-1.296674041721439,0.3665157301790688,-0.7280107445072208,1697.0444333442044,1722.704470452014,0.3950503941155319,-2.243830462080462,0.8457599766307979,-0.5016570638790192,-25.66003710780956,-0.450709582515266,-1.742173398201443,-4.185606488811345,0.3176836331582612,-0.5686632972142183,0.985104794497296,0.4670951629672403,4.472837369676886,0.9975550896337309,1.866766708765952,1.781119374273985,2.0,1.0,1.0,2.0,0.21306919,0.23042654,0.5565043,2
4527,02/04/2022,Bielefeld,Stuttgart,1,1,1,0,1,A,10,14,4,4,13,12,6,2,1,5,0,0,0.0,7.0,3.0,8.0,9.0,9.0,25,26,-7.0,0.0,-5.0,0.375,0.0,1.0,-1,0.9615384615384616,53.45,169.63,-116.18,0.3150975652891588,1306.2807926617756,1692.854277274692,0.1674431175710355,-1.6654306750797343,1.7463013591279224,-1.6879731048389033,1298.0706901803317,1701.064379756136,-0.1452418936350527,-2.3301227420517,2.327168309620623,-1.934245591256452,-402.9936895758044,-2.4724102032556754,-0.3958771507952476,-386.5734846129165,-1.5788582415568868,0.0225424297591687,0.763093217181129,-0.0624114263822758,1.20466746962473,0.7716439685315047,0.0958844340902616,0.986645267217501,1.6,0.4,1.2000000000000002,4.0,0.35573027,0.23534955,0.40892026,2
4528,02/04/2022,Ein Frankfurt,Greuther Furth,0,0,1,0,0,D,20,4,6,2,10,14,9,0,1,0,0,0,7.0,1.0,7.0,2.0,11.0,10.0,38,15,6.0,7.0,5.0,3.5,1.0,1.1,23,2.533333333333333,231.25,39.23,192.02,5.894723425949529,1818.3220627238256,1098.7064708838802,0.416762923875313,-0.1429959594631502,0.3200749884025082,-1.346503642002855,1828.0419926294217,1088.9865409782842,1.114372360596427,-0.3369373698083691,0.5407191733366432,-2.237758411979631,739.0554516511374,0.5736531872597839,1.900821042171262,719.6155918399454,0.0966879354728047,1.203507682539705,1.6786635314952667,2.0609077975169865,0.1505691445531413,1.654966190615983,1.302079009532652,0.1061979745189928,2.0,1.3333333333333333,0.6666666666666667,1.5,0.21035954,0.25061828,0.53902215,2
4529,02/04/2022,Freiburg,Bayern Munich,1,4,0,0,0,D,8,21,3,11,13,6,1,6,1,1,0,0,5.0,5.0,11.0,11.0,16.0,20.0,45,63,0.0,1.0,0.0,1.0,-4.0,0.8,-18,0.7142857142857143,125.15,852.9,-727.75,0.1467346699495837,1830.4664642607656,2080.536695753076,1.2047531705872607,-2.054111911793965,3.575769457690326,-0.6031346961263618,1834.4426849420424,2076.5604750718,1.2087983025235434,-0.6729897618030066,2.932053514663314,-0.4059661479196311,-242.1177901297576,-1.7232552121397706,-0.2670236138833755,-250.07023149231009,-2.371016287103065,-1.4509772156676028,0.8834044117490072,0.4122702046460939,1.6577484729988816,0.8798049407142065,0.3369213772985911,3.405726656062928,1.2,2.4,-1.2,0.5,0.7454847,0.11910018,0.13541514,0
4530,02/04/2022,Hoffenheim,Bochum,1,2,0,0,1,A,14,20,7,6,9,11,5,6,3,2,0,0,4.0,3.0,10.0,4.0,16.0,12.0,44,32,1.0,1.3333333333333333,6.0,2.5,4.0,1.3333333333333333,12,1.375,207.65,36.9,170.75,5.627371273712738,1850.7459817329743,1352.5659220413431,0.6854276344883582,-1.9897923747610813,1.0682600047126445,-1.4174257032924888,1869.8738597100207,1333.4380440642965,0.6176775456145038,-1.68510269611622,0.507174482492447,-1.6049666521656536,536.4358156457247,0.1105030631220568,-0.0801360439505662,498.1800596916314,-0.382832370224286,-0.5723666714685927,1.4022952682605916,1.2178797769536889,1.0499300367658326,1.3683222026914292,0.6416299697307626,1.403807176728249,1.4,1.6,-0.2000000000000001,0.8749999999999999,0.20885868,0.25022674,0.5409146,2
4531,02/04/2022,Leverkusen,Hertha,2,1,2,2,1,H,18,7,7,4,13,11,3,3,0,1,0,0,4.0,3.0,7.0,3.0,20.0,5.0,48,26,1.0,1.3333333333333333,4.0,2.333333333333333,15.0,4.0,22,1.8461538461538465,352.75,137.05,215.7,2.573878146661802,1858.8882727864316,1737.1105980508098,1.845256113175134,-0.6909029419752555,1.373555098236385,-2.0342763920263565,1851.8948923653352,1744.103978471906,1.7571884710556538,-0.6126184562750623,1.5358687455732674,-2.023893449877197,107.7909138934292,0.2213197254823864,1.4112749936021352,121.77767473562152,0.4717010149387488,1.343373450051101,1.0618030319430096,1.1441006766497994,0.3026930376755919,1.0701035817018598,1.34341615821921,0.3396308115668797,0.2,1.4,-1.2,0.1428571428571428,0.025458906,0.04994878,0.9245923,2
4532,02/04/2022,Dortmund,RB Leipzig,1,4,0,0,2,A,10,11,2,5,7,10,7,5,3,1,0,0,7.0,5.0,11.0,11.0,23.0,23.0,57,45,2.0,1.4,0.0,1.0,0.0,1.0,12,1.2666666666666666,565.9,505.55,60.349999999999966,1.1193749381861338,1977.4681217424225,1927.0040987344296,1.4596291738071103,-2.0461458311262017,3.2123700582072177,-0.4734232506138939,1989.5856043870624,1914.8866160897892,1.5852872852401072,-0.5436375816732806,2.349021259356789,-0.2494030357436523,74.69898829727322,-0.7637339741166818,-0.2942345459296283,50.464023007992864,-1.7527408844001071,-1.5727225805123075,1.039009614287142,0.6748714082196906,2.179755270629728,1.0261878130104318,0.454377654927375,4.3220222675437645,2.4,1.6,0.7999999999999998,1.4999999999999998,0.1135366,0.18006074,0.70640266,2
4533,03/04/2022,Augsburg,Wolfsburg,3,0,2,1,0,H,13,17,5,5,15,11,3,5,1,0,0,0,4.0,4.0,4.0,7.0,9.0,11.0,26,31,0.0,1.0,-3.0,0.5714285714285714,-2.0,0.8181818181818182,-5,0.8387096774193549,97.1,287.75,-190.65,0.3374456993918331,1756.8784016579643,1729.9324926080992,2.1757368274666677,-0.9598878227225622,0.4447928333274143,-2.3972644720313188,1731.455232911723,1755.3556613543406,1.4553330280953567,-1.7165497359297746,0.9036460978683754,-1.870770520743444,-23.900428442617567,0.5516869302269813,0.1542207848136692,26.94590904986512,1.730943994139253,1.4373766493087563,0.9863842815625312,1.610512159050279,0.9175629596983484,1.0155762777825166,4.891573479703744,0.400409647713672,0.2,1.0,-0.8,0.2,0.39184403,0.23054288,0.3776131,1
4534,03/04/2022,M'gladbach,Mainz,1,1,1,1,0,H,17,22,8,10,13,20,3,7,2,1,0,0,6.0,3.0,7.0,6.0,14.0,13.0,33,37,3.0,2.0,1.0,1.1666666666666667,1.0,1.0769230769230769,-4,0.8918918918918919,300.0,100.5,199.5,2.985074626865672,1832.7175373210807,1783.5279626162908,1.4865780732456964,-0.8913021822836678,1.9282128779865548,-0.8665170893653177,1834.2079365520203,1782.0375633853516,1.7552735087198437,-1.1187636999009127,2.463401041235221,-0.8837429576336475,52.170373166668696,-0.7081275325153775,-0.2350207422672652,49.1895747047904,-0.4416348047408585,-0.02478509291835,1.029275686572824,0.7125407026050855,1.2659378954448113,1.027579929070825,0.7709615936171867,1.028603120726106,2.2,1.4,0.8000000000000003,1.5714285714285716,0.1674243,0.2248091,0.60776657,2
4535,06/04/2022,Augsburg,Mainz,2,1,2,1,0,H,14,17,4,3,16,18,5,7,3,2,0,0,6.0,3.0,7.0,6.0,11.0,13.0,29,37,3.0,2.0,1.0,1.1666666666666667,-2.0,0.8461538461538461,-8,0.7837837837837838,97.1,100.5,-3.4000000000000057,0.9661691542288556,1767.601277452011,1771.314687591305,2.2515208809960026,-0.858903279453282,1.5977701388099366,-1.2601330707288232,1756.8784016579643,1782.0375633853516,2.1757368274666677,-0.9598878227225622,1.9282128779865548,-0.8665170893653177,-25.1591617273873,0.2475239494801124,-0.0933707333572445,-3.713410139294183,0.653750742186066,0.4012297912755411,0.9858818005611552,1.128369617434864,1.107754058752187,0.9979035853057008,1.4091644513227652,0.6815972847665351,1.6,1.2,0.4000000000000001,1.3333333333333337,0.19879694,0.21498854,0.58621454,2
4536,08/04/2022,Stuttgart,Dortmund,0,2,0,0,1,A,13,10,2,4,8,6,4,5,2,1,0,0,5.0,1.0,8.0,8.0,9.0,20.0,27,57,4.0,5.0,0.0,1.0,-11.0,0.45,-30,0.4736842105263157,169.63,565.9,-396.27,0.2997526064675738,1697.6798179818902,1980.8526835166683,0.8356701205641763,-1.8725295437984255,1.678202040654641,-1.174382379383354,1701.064379756136,1977.4681217424225,1.7463013591279224,-1.6879731048389033,1.4596291738071103,-2.0461458311262017,-276.4037419862864,0.2866721853208118,0.3581727262872984,-283.1728655347781,-0.8425319200904646,-0.6981471644150716,0.8602234145030179,1.196400695782952,0.8249524932002722,0.8570449645795705,0.4979556098252592,1.594480278886384,1.8,2.6,-0.8,0.6923076923076923,0.7909303,0.10059915,0.1084706,0
4537,09/04/2022,Bayern Munich,Augsburg,1,0,2,0,0,D,13,6,4,1,10,22,3,3,1,2,0,0,7.0,6.0,11.0,10.0,23.0,14.0,66,32,1.0,1.1666666666666667,1.0,1.1,9.0,1.6428571428571428,34,2.0625,852.9,97.1,755.8,8.783728115345005,2079.450214191556,1764.7115383322548,2.627493001124793,-0.0955190749544757,1.395260666253192,-0.7083779245177021,2076.5604750718,1767.601277452011,3.575769457690326,-0.6031346961263618,2.2515208809960026,-0.858903279453282,308.95919761978894,1.3242485766943233,0.2557685833269202,314.7386758593011,1.232232334871601,0.6128588495632263,1.1747900963644653,1.5881573597081262,0.7022149182039162,1.1783513446944114,1.883155645876993,0.1348419701524574,2.2,1.2,1.0000000000000002,1.8333333333333333,0.03076243,0.060714893,0.90852267,2
4538,09/04/2022,FC Koln,Mainz,3,2,2,0,1,A,13,9,5,6,19,23,8,5,2,2,0,0,4.0,4.0,5.0,4.0,12.0,14.0,40,38,0.0,1.0,1.0,1.25,-2.0,0.8571428571428571,2,1.0526315789473684,76.66,100.5,-23.840000000000003,0.7627860696517412,1734.3958040691446,1770.346229768221,1.571555697520815,-1.255285447965771,1.841695655760489,-2.0911387070154124,1722.704470452014,1782.0375633853516,0.3665157301790688,-0.7280107445072208,1.5977701388099366,-1.2601330707288232,-59.33309293333764,-1.2312544086308677,0.5321223262216024,-35.950425699076504,-0.2701399582396742,0.8358532590496415,0.966704914558242,0.2293920265978057,0.5777252906204273,0.9796929972823546,0.8533199785780428,0.6002879884316153,1.4,1.8,-0.4000000000000001,0.7777777777777777,0.3460697,0.23365888,0.42027146,2
4539,09/04/2022,Greuther Furth,M'gladbach,0,2,0,0,2,A,10,18,1,7,12,8,3,5,1,0,0,0,2.0,7.0,3.0,8.0,10.0,12.0,16,34,-5.0,0.2857142857142857,-5.0,0.375,-2.0,0.8333333333333334,-18,0.4705882352941176,39.23,300.0,-260.77,0.1307666666666666,1088.7138068991792,1832.9902714001864,0.0886340949661091,-1.655742517096073,1.722143481141551,-0.5459846020565287,1088.9865409782842,1832.7175373210807,0.3200749884025082,-1.346503642002855,1.4865780732456964,-0.8913021822836678,-743.730996342797,-1.166503084843188,-0.4552014597191876,-744.276464501007,-1.633509386175442,-1.109757915039544,0.5941922411950491,0.2153099081460805,1.5107150737058492,0.5939550383251797,0.0514673114851943,3.0325809754697897,0.6666666666666666,3.0,-2.333333333333333,0.2222222222222222,0.38763547,0.22800103,0.38436353,1
4540,09/04/2022,Wolfsburg,Bielefeld,4,0,2,2,0,H,11,6,6,3,11,13,3,2,0,1,0,0,0.0,1.0,4.0,1.0,11.0,9.0,31,26,-1.0,0.0,3.0,4.0,2.0,1.2222222222222223,5,1.1923076923076923,287.75,53.45,234.3,5.383536014967259,1758.5221938383838,1303.1142601777324,2.069816686444667,-1.477359905323195,-0.0800180396835021,-2.7821670861192507,1755.3556613543406,1306.2807926617756,0.4447928333274143,-2.3972644720313188,0.1674431175710355,-1.6654306750797343,449.0748686925649,0.2773497157563788,-0.7318337969515842,455.40793366065145,2.1498347261281694,1.3048071807960555,1.3437812690926094,2.6563817001240246,1.4394261543888922,1.3494765943230014,-25.86687570242257,0.5310104891593386,2.8,0.8,2.0,3.5,0.18129128,0.24013422,0.5785744,2
4541,09/04/2022,Hertha,Union Berlin,1,4,0,0,1,A,12,17,3,13,11,11,2,8,4,0,0,0,3.0,4.0,3.0,7.0,5.0,13.0,26,41,-1.0,0.75,-4.0,0.4285714285714285,-8.0,0.3846153846153846,-15,0.6341463414634146,137.05,77.8,59.250000000000014,1.7615681233933165,1733.0623299061956,1718.823297219414,1.196387681182561,-3.185897824599307,2.029387374010918,-1.1608728159280792,1744.103978471906,1707.7816486537035,1.373555098236385,-2.0342763920263565,0.68419936333733,-1.296674041721439,36.322329818202434,0.6893557348990551,-0.7376023503049174,14.239032686781684,-0.8329996928283572,-2.025025008671228,1.0212687200654933,2.0075363583160524,1.568841764832194,1.008284174824612,0.5895314499853217,2.744398680791132,1.6,1.0,0.6000000000000001,1.6,0.22201496,0.24353513,0.5344499,2
4542,10/04/2022,Bochum,Leverkusen,0,0,1,0,0,D,11,9,2,2,10,9,2,3,0,0,0,0,3.0,6.0,6.0,10.0,12.0,22.0,35,51,-3.0,0.5,-4.0,0.6,-10.0,0.5454545454545454,-16,0.6862745098039216,36.9,352.75,-315.85,0.1046066619418851,1342.5116266658274,1849.8146901849004,0.5812996351984957,-0.6552340504109138,1.0713808144330943,-0.3591518843347227,1333.4380440642965,1858.8882727864316,1.0682600047126445,-1.4174257032924888,1.845256113175134,-0.6909029419752555,-525.4502287221349,-0.7769961084624897,-0.7265227613172334,-507.303063519073,-0.4900811792345988,-0.296082166076191,0.7173309249326228,0.5789223496322623,2.0515554605110564,0.7257546573660495,0.5425705102868413,1.8243926288306709,1.0,1.6,-0.6000000000000001,0.625,0.61164504,0.16883327,0.21952173,0
4543,10/04/2022,Ein Frankfurt,Freiburg,1,2,0,0,1,A,17,12,5,4,13,9,2,4,1,2,0,0,5.0,4.0,8.0,8.0,12.0,15.0,39,45,1.0,1.25,0.0,1.0,-3.0,0.8,-6,0.8666666666666667,231.25,125.15,106.1,1.847782660807032,1808.671464408881,1840.1170625757104,0.5037128384478251,-0.9387783283410612,1.6356234405744052,-1.7208558400652496,1818.3220627238256,1830.4664642607656,0.416762923875313,-0.1429959594631502,1.2047531705872607,-2.054111911793965,-12.144401536940222,-0.7879902467119477,1.9111159523308143,-31.44559816682886,-1.13191060212658,0.7820775117241884,0.9933654061551764,0.3459322075675971,0.0696144930770906,0.9829110882093486,0.3079638173141668,0.545529908133075,2.0,1.4,0.6000000000000001,1.4285714285714286,0.20049754,0.24093619,0.5585662,2
4544,10/04/2022,RB Leipzig,Hoffenheim,3,0,2,3,0,H,11,4,4,0,11,15,2,1,1,2,0,0,7.0,1.0,11.0,7.0,23.0,13.0,48,44,6.0,7.0,4.0,1.5714285714285714,10.0,1.7692307692307692,4,1.0909090909090908,505.55,207.65,297.9,2.434625571875753,1933.5038705889144,1832.1287272338493,3.259007239534376,-0.2102110773226389,0.4021158868898939,-2.336244329283879,1914.8866160897892,1850.7459817329743,3.2123700582072177,-0.4734232506138939,0.6854276344883582,-1.9897923747610813,64.14063435681487,2.52694242371886,1.5163691241471875,101.37514335506488,2.8568913526444817,2.12603325196124,1.0346566384527582,4.686665515908345,0.2379259547975395,1.055331888992386,8.104646809009926,0.089978207624831,1.2,0.6,0.6,2.0,0.033715602,0.06617753,0.90010685,2
4545,16/04/2022,Augsburg,Hertha,0,1,0,0,0,D,13,11,2,1,14,17,1,7,4,4,0,0,6.0,3.0,9.0,3.0,13.0,4.0,32,26,3.0,2.0,6.0,3.0,9.0,3.25,6,1.2307692307692308,97.1,137.05,-39.95000000000002,0.7085005472455307,1756.6104285241297,1744.053178834077,0.4738006883333316,-0.7931877426757437,1.1485938329046326,-1.9319610543329,1767.601277452011,1733.0623299061956,1.395260666253192,-0.7083779245177021,1.196387681182561,-3.185897824599307,34.53894754581529,0.1988729850706312,2.477519900081605,12.557249690052458,-0.6747931445713009,1.1387733116571566,1.0199294318212344,1.16622787763416,0.2223479733242215,1.0072000383029875,0.412504990676431,0.4105609380151965,1.2,1.6,-0.4000000000000001,0.7499999999999999,0.12301693,0.19472392,0.68225914,2
4546,16/04/2022,Dortmund,Wolfsburg,6,1,2,5,0,H,12,9,8,4,14,9,4,6,0,2,0,0,4.0,3.0,10.0,6.0,20.0,13.0,60,34,1.0,1.3333333333333333,4.0,1.6666666666666667,7.0,1.5384615384615383,26,1.7647058823529411,565.9,287.75,278.15,1.966637706342311,1989.76333821054,1746.2269773702665,3.864206287243751,-0.9752619013090128,1.6717276913642904,-3.440324154921528,1977.4681217424225,1758.5221938383838,1.678202040654641,-1.174382379383354,2.069816686444667,-1.477359905323195,218.94592790403863,-0.3916146457900262,0.3029775259398408,243.53636084027332,2.1924785958794604,2.465062253612515,1.1245056381268286,0.8107974255137036,0.7949196232765232,1.1394643216467926,2.3115046231543768,0.2834796540651147,2.4,0.2,2.2,11.999999999999998,0.032043707,0.063717276,0.904239,2
4547,16/04/2022,Freiburg,Bochum,3,0,2,2,0,H,14,10,8,2,8,10,3,4,0,0,0,1,4.0,4.0,8.0,7.0,18.0,13.0,48,36,0.0,1.0,1.0,1.1428571428571428,5.0,1.3846153846153846,12,1.3333333333333333,125.15,36.9,88.25,3.39159891598916,1832.6146558524115,1340.363435074182,2.440360394057639,-1.002872445640969,0.2379532162939386,-1.6044762322496162,1830.4664642607656,1342.5116266658274,1.6356234405744052,-1.7208558400652496,0.5812996351984957,-0.6552340504109138,487.95483759493845,1.0543238053759096,-1.0656217896543358,492.25122077822925,2.2024071777637,0.6016037866086472,1.363464142807307,2.813735535918392,2.626322363720349,1.3672520511207364,10.255631052463324,0.6250466198772257,1.3333333333333333,1.3333333333333333,0.0,1.0,0.21013969,0.25251406,0.53734624,2
4548,16/04/2022,Mainz,Stuttgart,0,0,1,0,0,D,9,6,0,3,17,12,5,3,0,1,0,0,1.0,4.0,4.0,8.0,11.0,9.0,38,27,-3.0,0.25,-4.0,0.5,2.0,1.2222222222222223,11,1.4074074074074074,100.5,169.63,-69.13,0.5924659553145081,1779.6561657581426,1700.0612156090992,0.9169935918755024,-1.2025029268141108,0.3719809595008463,-1.0557067658895782,1782.0375633853516,1697.6798179818902,1.841695655760489,-2.0911387070154124,0.8356701205641763,-1.8725295437984255,84.35774540346142,1.0060255351963128,-0.2186091632169866,79.59495014904337,0.545012632374656,-0.1467961609245325,1.04969002076242,2.203854859040702,1.1167453746943496,1.0468188730018912,2.4651627145271022,1.1390501279972725,1.2,2.0,-0.8,0.6,0.05661571,0.13905914,0.80432516,2
4549,16/04/2022,M'gladbach,FC Koln,1,3,0,0,3,A,18,17,4,6,15,19,5,5,3,2,0,0,7.0,4.0,10.0,7.0,15.0,15.0,37,43,3.0,1.75,3.0,1.4285714285714286,0.0,1.0,-6,0.8604651162790697,300.0,76.66,223.34,3.9133837725019567,1819.9608111110413,1747.1525302791842,1.419428994717748,-1.6447959140952284,2.2766228216886057,-1.1071247806388884,1832.7175373210807,1734.3958040691446,1.722143481141551,-0.5459846020565287,1.571555697520815,-1.255285447965771,98.32173325193662,0.1505877836207361,0.7093008459092423,72.80828083185725,-0.8571938269708577,-0.53767113345634,1.056689328365105,1.0958208378222252,0.4349485632461634,1.0416725383560088,0.6234800869056281,1.4856463723502478,1.6,1.6,0.0,1.0,0.18853144,0.23769598,0.5737726,2
4550,17/04/2022,Bielefeld,Bayern Munich,0,3,0,0,2,A,8,24,3,9,11,11,5,4,1,2,0,0,1.0,9.0,1.0,11.0,8.0,23.0,26,69,-8.0,0.1111111111111111,-10.0,0.0909090909090909,-15.0,0.3478260869565217,-43,0.3768115942028985,53.45,852.9,-799.4499999999999,0.0626685426192988,1306.0500820845816,2079.6809247687497,-0.0619511591714983,-2.9104178036839325,2.7783809002425044,-0.0674433167429846,1306.2807926617756,2079.450214191556,-0.0800180396835021,-2.7821670861192507,2.627493001124793,-0.0955190749544757,-773.1694215297803,-2.707511040808296,-2.686648011164775,-773.6308426841681,-2.8403320594140027,-2.842974486940948,0.6281856539516281,-0.0304541399917135,29.12682191955091,0.6280050302571333,-0.0222975759609098,43.153539064145605,1.0,2.4,-1.4,0.4166666666666667,0.63409436,0.16151686,0.20438872,0
4551,17/04/2022,Hoffenheim,Greuther Furth,0,0,1,0,0,D,16,7,3,1,19,15,10,1,3,3,0,0,0.0,2.0,4.0,2.0,13.0,9.0,44,16,-2.0,0.0,2.0,2.0,4.0,1.4444444444444444,28,2.75,207.65,39.23,168.42000000000002,5.293143002803977,1840.9917801290428,1098.468008503111,0.0443546146691746,-1.4490734439316606,-0.1257378711376393,-1.0292947463513986,1850.7459817329743,1088.7138068991792,0.4021158868898939,-2.336244329283879,0.0886340949661091,-1.655742517096073,762.0321748337954,0.3134817919237848,-0.6805018121878064,742.5237716259319,0.170092485806814,-0.419778697580262,1.6999380094243297,4.536808177977674,1.4109949494932978,1.6759630375014505,-0.3527546177445756,1.4078313807277032,4.0,2.0,2.0,2.0,0.2126082,0.25262582,0.534766,2
